Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-01 12:10:00-04:00,171.4600067138672,171.72000122070312,171.4600067138672,171.5749969482422,171.5749969482422,326830
2024-05-01 12:15:00-04:00,171.57879638671875,171.6649932861328,171.3699951171875,171.41000366210938,171.41000366210938,291152
2024-05-01 12:20:00-04:00,171.41000366210938,171.41000366210938,171.30499267578125,171.36000061035156,171.36000061035156,310014
2024-05-01 12:25:00-04:00,171.36000061035156,171.40969848632812,171.2899932861328,171.38999938964844,171.38999938964844,245656
2024-05-01 12:30:00-04:00,171.3800048828125,171.42999267578125,171.279998779296 88,171.32000732421875,171.32000732421875,365851
2024-05-01 12:35:00-04:00,171.30999755859375,171.3800048828125,171.22000122070312,171.36000061035156,171.36000061035156,241561
2024-05-01 12:40:00-04:00,171.3571014404297,171.4499969482422,171.30499267578125,171.3719024658203,171.3719024658203,340963
2024-05-01 12:45:00-04:00,171.375,171.44940185546875,171.25,171.3249969482422,171.3249969482422,215176
2024-05-01 12:50:00-04:00,171.32879638671875,171.35940551757812,171.24000549316406,171.25,171.25,179259
2024-05-01 12:55:00-04:00,171.26010131835938,171.32989501953125,171.05999755859375,171.05999755859375,171.05999755859375,205711
2024-05-01 13:00:00-04:00,171.05499267578125,171.08999633789062,170.9149932861328,170.99110412597656,170.99110412597656,219105
2024-05-01 13:05:00-04:00,170.9949951171875,171.01499938964844,170.8625946044922,170.97999572753906,170.97999572753906,174639
2024-05-01 13:10:00-04:00,170.97500610351562,170.9949951171875,170.82130432128906,170.82130432128906,170.82130432128906,151015
2024-05-01 13:15:00-04:00,170.82000732421875,170.89999389648438,170.7550048828125,170.8000030517578,170.8000030517578,264172
2024-05-01 13:20:00-04:00,170.7899932861328,171.11459350585938,170.7899932861328,171.11459350585938,171.11459350585938,253062
2024-05-01 13:25:00-04:00,171.1199951171875,171.2100067138672,171.0800018310547,171.1199951171875,171.1199951171875,253091
2024-05-01 13:30:00-04:00,171.125,171.16000366210938,170.97999572753906,170.9949951171875,170.9949951171875,213453
2024-05-01 13:35:00-04:00,170.9969940185547,171.02000427246094,170.72999572753906,170.7301025390625,170.7301025390625,274572
2024-05-01 13:40:00-04:00,170.75,170.7949981689453,170.6199951171875,170.6300048828125,170.6300048828125,284147
2024-05-01 13:45:00-04:00,170.625,170.92999267578125,170.61000061035156,170.90989685058594,170.90989685058594,278981
2024-05-01 13:50:00-04:00,170.86129760742188,171.1199951171875,170.85000610351562,171.11279296875,171.11279296875,325299
2024-05-01 13:55:00-04:00,171.118896484375,171.24899291992188,171.05999755859375,171.22999572753906,171.22999572753906,395187
2024-05-01 14:00:00-04:00,171.24000549316406,171.50999450683594,171.0,171.2100067138672,171.2100067138672,569711
2024-05-01 14:05:00-04:00,171.2100067138672,171.4499969482422,171.02000427246094,171.22000122070312,171.22000122070312,474698
2024-05-01 14:10:00-04:00,171.1999969482422,171.2899932861328,170.86000061035156,170.8800048828125,170.8800048828125,341865
2024-05-01 14:15:00-04:00,170.88499450683594,171.10000610351562,170.8300018310547,171.00999450683594,171.00999450683594,280665
2024-05-01 14:20:00-04:00,171.02000427246094,171.13999938964844,170.86000061035156,171.13999938964844,171.13999938964844,234390
2024-05-01 14:25:00-04:00,171.13499450683594,171.49000549316406,171.1300048828125,171.42300415039062,171.42300415039062,393552
2024-05-01 14:30:00-04:00,171.4199981689453,171.69000244140625,171.05999755859375,171.47000122070312,171.47000122070312,952327
2024-05-01 14:35:00-04:00,171.44000244140625,171.69000244140625,170.89500427246094,171.64999389648438,171.64999389648438,1124128
2024-05-01 14:40:00-04:00,171.66000366210938,172.41000366210938,171.50999450683594,172.36000061035156,172.36000061035156,1163705
2024-05-01 14:45:00-04:00,172.4199981689453,172.5,172.05320739746094,172.4499969482422,172.4499969482422,680353
2024-05-01 14:50:00-04:00,172.49000549316406,172.63499450683594,172.22999572753906,172.5749969482422,172.5749969482422,732349
2024-05-01 14:55:00-04:00,172.57000732421875,172.58999633789062,172.25999450683594,172.47999572753906,172.47999572753906,446398
2024-05-01 15:00:00-04:00,172.49000549316406,172.6300048828125,172.1999969482422,172.27499389648438,172.27499389648438,555509
2024-05-01 15:05:00-04:00,172.27999877929688,172.5500030517578,172.1199951171875,172.47000122070312,172.47000122070312,663132
2024-05-01 15:10:00-04:00,172.46499633789062,172.65249633789062,172.38999938964844,172.58009338378906,172.58009338378906,566278
2024-05-01 15:15:00-04:00,172.58999633789062,172.69000244140625,172.39999389648438,172.4199981689453,172.4199981689453,541338
2024-05-01 15:20:00-04:00,172.4199981689453,172.5,171.97999572753906,172.42999267578125,172.42999267578125,662196
2024-05-01 15:25:00-04:00,172.42999267578125,172.61500549316406,172.30990600585938,172.3699951171875,172.3699951171875,473893
2024-05-01 15:30:00-04:00,172.38499450683594,172.38499450683594,171.69000244140625,171.7449951171875,171.7449951171875,757798
2024-05-01 15:35:00-04:00,171.72999572753906,171.75,170.8800048828125,171.07000732421875,171.07000732421875,776035
2024-05-01 15:40:00-04:00,171.0800018310547,171.38999938964844,170.99000549316406,171.27000427246094,171.27000427246094,1714278
2024-05-01 15:45:00-04:00,171.2550048828125,171.57870483398438,171.0388946533203,171.18389892578125,171.18389892578125,719462
2024-05-01 15:50:00-04:00,171.19500732421875,171.19500732421875,170.07000732421875,170.11050415039062,170.11050415039062,1621789
2024-05-01 15:55:00-04:00,170.10499572753906,170.57000732421875,169.25,169.2899932861328,169.2899932861328,3861982
2024-05-02 09:30:00-04:00,172.4199981689453,172.66000366210938,171.2100067138672,171.94000244140625,171.94000244140625,7691330
2024-05-02 09:35:00-04:00,171.9600067138672,172.25,171.5399932861328,171.8000030517578,171.8000030517578,1476393
2024-05-02 09:40:00-04:00,171.81129455566406,172.0,171.6199951171875,171.97000122070312,171.97000122070312,985057
2024-05-02 09:45:00-04:00,171.97000122070312,172.22000122070312,171.86300659179688,172.14999389648438,172.14999389648438,1123732
2024-05-02 09:50:00-04:00,172.1699981689453,172.17999267578125,171.58999633789062,171.8594970703125,171.8594970703125,844422
2024-05-02 09:55:00-04:00,171.8699951171875,171.8800048828125,171.3699951171875,171.44000244140625,171.44000244140625,577231
2024-05-02 10:00:00-04:00,171.4250030517578,171.43130493164062,170.88999938964844,171.16000366210938,171.16000366210938,827328
2024-05-02 10:05:00-04:00,171.13999938964844,171.33999633789062,171.08700561523438,171.30999755859375,171.30999755859375,605069
2024-05-02 10:10:00-04:00,171.30470275878906,171.63999938964844,171.30470275878906,171.49000549316406,171.49000549316406,853229
2024-05-02 10:15:00-04:00,171.5,171.64999389648438,171.2899932861328,171.35000610351562,171.35000610351562,602969
2024-05-02 10:20:00-04:00,171.35499572753906,171.77999877929688,171.19500732421875,171.72079467773438,171.72079467773438,551089
2024-05-02 10:25:00-04:00,171.6999969482422,171.7187042236328,171.4600067138672,171.58999633789062,171.58999633789062,567328
2024-05-02 10:30:00-04:00,171.5941925048828,172.0800018310547,171.54010009765625,172.0601043701172,172.0601043701172,654182
2024-05-02 10:35:00-04:00,172.06500244140625,172.0800018310547,171.8249969482422,172.02000427246094,172.02000427246094,599057
2024-05-02 10:40:00-04:00,172.02499389648438,172.03500366210938,171.50999450683594,171.60000610351562,171.60000610351562,579566
2024-05-02 10:45:00-04:00,171.58999633789062,171.9199981689453,171.4199981689453,171.9199981689453,171.9199981689453,535375
2024-05-02 10:50:00-04:00,171.9149932861328,171.9499969482422,171.6403045654297,171.7100067138672,171.7100067138672,459555
2024-05-02 10:55:00-04:00,171.7100067138672,171.83999633789062,171.5500030517578,171.56019592285156,171.56019592285156,368534
2024-05-02 11:00:00-04:00,171.5679931640625,171.64990234375,171.44000244140625,171.5500030517578,171.5500030517578,328632
2024-05-02 11:05:00-04:00,171.5500030517578,171.85000610351562,171.4600067138672,171.83999633789062,171.83999633789062,548316
2024-05-02 11:10:00-04:00,171.8459930419922,172.0399932861328,171.8000030517578,171.99000549316406,171.99000549316406,645183
2024-05-02 11:15:00-04:00,172.0,172.02000427246094,171.7808074951172,172.02000427246094,172.02000427246094,401646
2024-05-02 11:20:00-04:00,172.01499938964844,172.0399932861328,171.72000122070312,171.875,171.875,438935
2024-05-02 11:25:00-04:00,171.8800048828125,171.8800048828125,171.5749969482422,171.60000610351562,171.60000610351562,651551
2024-05-02 11:30:00-04:00,171.59719848632812,171.75,171.46249389648438,171.60989379882812,171.60989379882812,592437
2024-05-02 11:35:00-04:00,171.60499572753906,171.6649932861328,171.47999572753906,171.631103515625,171.631103515625,385351
2024-05-02 11:40:00-04:00,171.63499450683594,171.83999633789062,171.59500122070312,171.82989501953125,171.82989501953125,392459
2024-05-02 11:45:00-04:00,171.8300018310547,171.9199981689453,171.6649932861328,171.72500610351562,171.72500610351562,382830
2024-05-02 11:50:00-04:00,171.72999572753906,172.02000427246094,171.72999572753906,171.98500061035156,171.98500061035156,600603
2024-05-02 11:55:00-04:00,171.98800659179688,172.19000244140625,171.97999572753906,172.10499572753906,172.10499572753906,528874
2024-05-02 12:00:00-04:00,172.11000061035156,172.25,172.0800018310547,172.2050018310547,172.2050018310547,477762
2024-05-02 12:05:00-04:00,172.2050018310547,172.4550018310547,172.2050018310547,172.42999267578125,172.42999267578125,998749
2024-05-02 12:10:00-04:00,172.43499755859375,172.5050048828125,172.2899932861328,172.39500427246094,172.39500427246094,733404
2024-05-02 12:15:00-04:00,172.39999389648438,172.42999267578125,172.22000122070312,172.39500427246094,172.39500427246094,603823
2024-05-02 12:20:00-04:00,172.39999389648438,172.4499969482422,172.05499267578125,172.14500427246094,172.14500427246094,561373
2024-05-02 12:25:00-04:00,172.13999938964844,172.35000610351562,172.07000732421875,172.3498992919922,172.3498992919922,381800
2024-05-02 12:30:00-04:00,172.34500122070312,172.44000244140625,172.24000549316406,172.44000244140625,172.44000244140625,469693
2024-05-02 12:35:00-04:00,172.4398956298828,172.4499969482422,172.3000030517578,172.30999755859375,172.30999755859375,451131
2024-05-02 12:40:00-04:00,172.30499267578125,172.39999389648438,172.25999450683594,172.32200622558594,172.32200622558594,580787
2024-05-02 12:45:00-04:00,172.3249969482422,172.3800048828125,172.3000030517578,172.34010314941406,172.34010314941406,310405
2024-05-02 12:50:00-04:00,172.35000610351562,172.42999267578125,172.1719970703125,172.2100067138672,172.2100067138672,513441
2024-05-02 12:55:00-04:00,172.2086944580078,172.23910522460938,171.94000244140625,172.15890502929688,172.15890502929688,450678
2024-05-02 13:00:00-04:00,172.16000366210938,172.36000061035156,172.16000366210938,172.25619506835938,172.25619506835938,368298
2024-05-02 13:05:00-04:00,172.2550048828125,172.3800048828125,172.2301025390625,172.27000427246094,172.27000427246094,305978
2024-05-02 13:10:00-04:00,172.28500366210938,172.48500061035156,172.22000122070312,172.38999938964844,172.38999938964844,394411
2024-05-02 13:15:00-04:00,172.38999938964844,172.5,172.30999755859375,172.4969940185547,172.4969940185547,347759
2024-05-02 13:20:00-04:00,172.4949951171875,172.72000122070312,172.47000122070312,172.67999267578125,172.67999267578125,581527
2024-05-02 13:25:00-04:00,172.6750030517578,172.77999877929688,172.59500122070312,172.6988983154297,172.6988983154297,723101
2024-05-02 13:30:00-04:00,172.6999969482422,172.74000549316406,172.52000427246094,172.55999755859375,172.55999755859375,462863
2024-05-02 13:35:00-04:00,172.55499267578125,172.72000122070312,172.53500366210938,172.66000366210938,172.66000366210938,558419
2024-05-02 13:40:00-04:00,172.65499877929688,172.72000122070312,172.59849548339844,172.7050018310547,172.7050018310547,327224
2024-05-02 13:45:00-04:00,172.7050018310547,172.72000122070312,172.5449981689453,172.6300048828125,172.6300048828125,355795
2024-05-02 13:50:00-04:00,172.625,172.67990112304688,172.58999633789062,172.63499450683594,172.63499450683594,282250
2024-05-02 13:55:00-04:00,172.63499450683594,172.7100067138672,172.58999633789062,172.60000610351562,172.60000610351562,427916
2024-05-02 14:00:00-04:00,172.59500122070312,172.61000061035156,172.41000366210938,172.5,172.5,547544
2024-05-02 14:05:00-04:00,172.49000549316406,172.6750030517578,172.4499969482422,172.65499877929688,172.65499877929688,542800
2024-05-02 14:10:00-04:00,172.64999389648438,172.77000427246094,172.57000732421875,172.7550048828125,172.7550048828125,828805
2024-05-02 14:15:00-04:00,172.75999450683594,172.9149932861328,172.75,172.85000610351562,172.85000610351562,682594
2024-05-02 14:20:00-04:00,172.84500122070312,172.89500427246094,172.75,172.85670471191406,172.85670471191406,806070
2024-05-02 14:25:00-04:00,172.85989379882812,172.94000244140625,172.7949981689453,172.89999389648438,172.89999389648438,465981
2024-05-02 14:30:00-04:00,172.89999389648438,173.10000610351562,172.88499450683594,173.0269012451172,173.0269012451172,696520
2024-05-02 14:35:00-04:00,173.02000427246094,173.08819580078125,172.91000366210938,172.9824981689453,172.9824981689453,775445
2024-05-02 14:40:00-04:00,172.98609924316406,173.0,172.5500030517578,172.62750244140625,172.62750244140625,522257
2024-05-02 14:45:00-04:00,172.625,172.82000732421875,172.5500030517578,172.76280212402344,172.76280212402344,570734
2024-05-02 14:50:00-04:00,172.77000427246094,172.97999572753906,172.74000549316406,172.94000244140625,172.94000244140625,884933
2024-05-02 14:55:00-04:00,172.93499755859375,172.97999572753906,172.8699951171875,172.94000244140625,172.94000244140625,715212
2024-05-02 15:00:00-04:00,172.94000244140625,173.01499938964844,172.57000732421875,172.6999969482422,172.6999969482422,756242
2024-05-02 15:05:00-04:00,172.6999969482422,172.9550018310547,172.64010620117188,172.9499969482422,172.9499969482422,644344
2024-05-02 15:10:00-04:00,172.9499969482422,172.9949951171875,172.7100067138672,172.8300018310547,172.8300018310547,756037
2024-05-02 15:15:00-04:00,172.8249969482422,172.9499969482422,172.74020385742188,172.9176025390625,172.9176025390625,627378
2024-05-02 15:20:00-04:00,172.9149932861328,173.0500030517578,172.8885955810547,173.02499389648438,173.02499389648438,714055
2024-05-02 15:25:00-04:00,173.02499389648438,173.22000122070312,172.97000122070312,173.14999389648438,173.14999389648438,1086302
2024-05-02 15:30:00-04:00,173.14500427246094,173.14999389648438,172.84500122070312,172.90109252929688,172.90109252929688,963316
2024-05-02 15:35:00-04:00,172.89999389648438,173.0399932861328,172.75999450683594,172.97000122070312,172.97000122070312,1125110
2024-05-02 15:40:00-04:00,172.97500610351562,172.99000549316406,172.72000122070312,172.88999938964844,172.88999938964844,819119
2024-05-02 15:45:00-04:00,172.9149932861328,173.4149932861328,172.8800048828125,173.3350067138672,173.3350067138672,1297871
2024-05-02 15:50:00-04:00,173.33999633789062,173.38999938964844,172.5399932861328,172.55999755859375,172.55999755859375,2208400
2024-05-02 15:55:00-04:00,172.57000732421875,173.22000122070312,172.5500030517578,173.08999633789062,173.08999633789062,3274260
2024-05-03 09:30:00-04:00,186.6699981689453,187.0,184.84500122070312,185.01010131835938,185.01010131835938,20585880
2024-05-03 09:35:00-04:00,185.00999450683594,185.25,184.22999572753906,184.6699981689453,184.6699981689453,5899061
2024-05-03 09:40:00-04:00,184.66000366210938,184.75999450683594,183.60000610351562,183.7303009033203,183.7303009033203,4205855
2024-05-03 09:45:00-04:00,184.0,184.47000122070312,183.82659912109375,184.19000244140625,184.19000244140625,3786844
2024-05-03 09:50:00-04:00,184.17489624023438,184.99000549316406,184.07000732421875,184.83309936523438,184.83309936523438,3375652
2024-05-03 09:55:00-04:00,184.83770751953125,184.9199981689453,184.02999877929688,184.11500549316406,184.11500549316406,2368146
2024-05-03 10:00:00-04:00,184.14169311523438,184.47000122070312,182.66000366210938,183.48500061035156,183.48500061035156,4095829
2024-05-03 10:05:00-04:00,183.49000549316406,184.0,183.2550048828125,183.6199951171875,183.6199951171875,2622063
2024-05-03 10:10:00-04:00,183.61000061035156,184.10000610351562,183.5399932861328,184.05999755859375,184.05999755859375,2497976
2024-05-03 10:15:00-04:00,184.0500030517578,184.10000610351562,183.55999755859375,183.6300048828125,183.6300048828125,1874206
2024-05-03 10:20:00-04:00,183.62989807128906,184.4499969482422,183.48779296875,184.32000732421875,184.32000732421875,2505437
2024-05-03 10:25:00-04:00,184.3300018310547,184.33999633789062,183.82000732421875,184.17999267578125,184.17999267578125,2002839
2024-05-03 10:30:00-04:00,184.19900512695312,184.38999938964844,183.5399932861328,183.94000244140625,183.94000244140625,1854512
2024-05-03 10:35:00-04:00,183.93280029296875,184.4499969482422,183.80999755859375,184.4250030517578,184.4250030517578,1501089
2024-05-03 10:40:00-04:00,184.42999267578125,184.9499969482422,184.39999389648438,184.875,184.875,1988742
2024-05-03 10:45:00-04:00,184.875,184.99000549316406,184.47999572753906,184.80999755859375,184.80999755859375,1464311
2024-05-03 10:50:00-04:00,184.80880737304688,184.80999755859375,184.55999755859375,184.72000122070312,184.72000122070312,1249035
2024-05-03 10:55:00-04:00,184.71499633789062,184.89999389648438,184.57000732421875,184.77999877929688,184.77999877929688,1456426
2024-05-03 11:00:00-04:00,184.77999877929688,184.99000549316406,184.72000122070312,184.75,184.75,1472505
2024-05-03 11:05:00-04:00,184.7449951171875,184.78990173339844,184.19000244140625,184.3498992919922,184.3498992919922,1724492
2024-05-03 11:10:00-04:00,184.34750366210938,184.3800048828125,183.9199981689453,184.1300048828125,184.1300048828125,1275820
2024-05-03 11:15:00-04:00,184.13999938964844,184.67999267578125,184.1199951171875,184.42120361328125,184.42120361328125,1441399
2024-05-03 11:20:00-04:00,184.43499755859375,184.6999969482422,183.9499969482422,183.9600067138672,183.9600067138672,1232044
2024-05-03 11:25:00-04:00,183.9698944091797,184.74000549316406,183.9600067138672,184.64999389648438,184.64999389648438,1322908
2024-05-03 11:30:00-04:00,184.66000366210938,184.85000610351562,184.55999755859375,184.8000030517578,184.8000030517578,1298552
2024-05-03 11:35:00-04:00,184.8000030517578,184.88999938964844,184.61000061035156,184.68980407714844,184.68980407714844,1084173
2024-05-03 11:40:00-04:00,184.69000244140625,184.94000244140625,184.60000610351562,184.6405029296875,184.6405029296875,1124555
2024-05-03 11:45:00-04:00,184.66000366210938,184.72999572753906,184.52000427246094,184.60400390625,184.60400390625,925439
2024-05-03 11:50:00-04:00,184.60499572753906,184.8000030517578,184.41000366210938,184.72999572753906,184.72999572753906,942232
2024-05-03 11:55:00-04:00,184.74000549316406,184.8000030517578,184.47000122070312,184.59500122070312,184.59500122070312,674342
2024-05-03 12:00:00-04:00,184.58999633789062,184.7899932861328,184.5894012451172,184.69500732421875,184.69500732421875,692449
2024-05-03 12:05:00-04:00,184.6999969482422,184.6999969482422,184.49000549316406,184.4949951171875,184.4949951171875,529599
2024-05-03 12:10:00-04:00,184.5,184.6199951171875,184.1300048828125,184.18499755859375,184.18499755859375,881826
2024-05-03 12:15:00-04:00,184.18820190429688,184.46499633789062,184.1699981689453,184.2397003173828,184.2397003173828,769316
2024-05-03 12:20:00-04:00,184.23500061035156,184.47000122070312,184.22000122070312,184.32000732421875,184.32000732421875,763824
2024-05-03 12:25:00-04:00,184.3199005126953,184.47000122070312,184.22999572753906,184.36000061035156,184.36000061035156,689806
2024-05-03 12:30:00-04:00,184.35989379882812,184.63999938964844,184.3000030517578,184.59500122070312,184.59500122070312,743532
2024-05-03 12:35:00-04:00,184.60000610351562,184.63999938964844,184.5,184.63999938964844,184.63999938964844,709430
2024-05-03 12:40:00-04:00,184.63999938964844,184.8000030517578,184.49000549316406,184.7449951171875,184.7449951171875,1128872
2024-05-03 12:45:00-04:00,184.7449951171875,184.94149780273438,184.7003936767578,184.9149932861328,184.9149932861328,917669
2024-05-03 12:50:00-04:00,184.9149932861328,184.93499755859375,184.80999755859375,184.88999938964844,184.88999938964844,656384
2024-05-03 12:55:00-04:00,184.88499450683594,184.88999938964844,184.57000732421875,184.7550048828125,184.7550048828125,1027202
2024-05-03 13:00:00-04:00,184.75999450683594,184.88999938964844,184.58999633789062,184.875,184.875,664465
2024-05-03 13:05:00-04:00,184.875,184.94000244140625,184.7906036376953,184.8699951171875,184.8699951171875,685350
2024-05-03 13:10:00-04:00,184.86500549316406,185.0,184.86000061035156,184.97000122070312,184.97000122070312,1103950
2024-05-03 13:15:00-04:00,184.97000122070312,184.99000549316406,184.77999877929688,184.9550018310547,184.9550018310547,946480
2024-05-03 13:20:00-04:00,184.9550018310547,185.22999572753906,184.89999389648438,185.22500610351562,185.22500610351562,2362268
2024-05-03 13:25:00-04:00,185.22000122070312,185.4949951171875,185.11000061035156,185.360107421875,185.360107421875,1706491
2024-05-03 13:30:00-04:00,185.36000061035156,185.39500427246094,185.05499267578125,185.26499938964844,185.26499938964844,1257368
2024-05-03 13:35:00-04:00,185.26499938964844,185.27499389648438,185.0399932861328,185.2050018310547,185.2050018310547,1159498
2024-05-03 13:40:00-04:00,185.2100067138672,185.30999755859375,184.80999755859375,184.98789978027344,184.98789978027344,1322462
2024-05-03 13:45:00-04:00,184.99000549316406,185.14999389648438,184.90499877929688,185.02499389648438,185.02499389648438,802922
2024-05-03 13:50:00-04:00,185.0279998779297,185.25999450683594,184.97000122070312,185.22999572753906,185.22999572753906,1077168
2024-05-03 13:55:00-04:00,185.22000122070312,185.22900390625,185.0,185.05499267578125,185.05499267578125,707325
2024-05-03 14:00:00-04:00,185.0449981689453,185.42999267578125,185.0399932861328,185.39500427246094,185.39500427246094,1012603
2024-05-03 14:05:00-04:00,185.39869689941406,185.67999267578125,185.30999755859375,185.60499572753906,185.60499572753906,1347152
2024-05-03 14:10:00-04:00,185.60499572753906,185.6699981689453,185.5500030517578,185.63499450683594,185.63499450683594,863319
2024-05-03 14:15:00-04:00,185.6331024169922,185.7899932861328,185.6199951171875,185.78500366210938,185.78500366210938,945367
2024-05-03 14:20:00-04:00,185.78500366210938,185.86000061035156,185.58999633789062,185.68829345703125,185.68829345703125,1025937
2024-05-03 14:25:00-04:00,185.6876983642578,185.8300018310547,185.67010498046875,185.75,185.75,702364
2024-05-03 14:30:00-04:00,185.7550048828125,185.92999267578125,185.72000122070312,185.88999938964844,185.88999938964844,1203664
2024-05-03 14:35:00-04:00,185.8876953125,185.99000549316406,185.75,185.875,185.875,984075
2024-05-03 14:40:00-04:00,185.87989807128906,185.92999267578125,185.6199951171875,185.6436004638672,185.6436004638672,1008882
2024-05-03 14:45:00-04:00,185.64500427246094,185.71499633789062,185.14999389648438,185.26890563964844,185.26890563964844,1144641
2024-05-03 14:50:00-04:00,185.26890563964844,185.6761016845703,185.25999450683594,185.55499267578125,185.55499267578125,1256080
2024-05-03 14:55:00-04:00,185.55499267578125,185.6199951171875,185.33999633789062,185.35499572753906,185.35499572753906,919899
2024-05-03 15:00:00-04:00,185.35499572753906,185.36000061035156,185.07000732421875,185.19500732421875,185.19500732421875,1327498
2024-05-03 15:05:00-04:00,185.19219970703125,185.2100067138672,184.88999938964844,184.97500610351562,184.97500610351562,1650477
2024-05-03 15:10:00-04:00,184.97500610351562,185.08999633789062,184.7899932861328,184.8699951171875,184.8699951171875,2475133
2024-05-03 15:15:00-04:00,184.86000061035156,185.01499938964844,184.6300048828125,184.63999938964844,184.63999938964844,1214202
2024-05-03 15:20:00-04:00,184.639892578125,184.82000732421875,184.25999450683594,184.69000244140625,184.69000244140625,1890876
2024-05-03 15:25:00-04:00,184.67999267578125,185.00999450683594,184.6699981689453,184.9949951171875,184.9949951171875,1427153
2024-05-03 15:30:00-04:00,185.0,185.00999450683594,184.70010375976562,184.7198944091797,184.7198944091797,1413845
2024-05-03 15:35:00-04:00,184.7100067138672,184.7299041748047,184.42999267578125,184.63999938964844,184.63999938964844,1448027
2024-05-03 15:40:00-04:00,184.63870239257812,184.63999938964844,184.2100067138672,184.2449951171875,184.2449951171875,1267805
2024-05-03 15:45:00-04:00,184.2449951171875,184.25999450683594,183.89999389648438,183.9949951171875,183.9949951171875,2281059
2024-05-03 15:50:00-04:00,184.0,184.14999389648438,183.44000244140625,183.49000549316406,183.49000549316406,3047010
2024-05-03 15:55:00-04:00,183.48500061035156,183.48500061035156,183.0500030517578,183.38999938964844,183.38999938964844,5429232
2024-05-06 09:30:00-04:00,182.35400390625,184.1699981689453,182.25,183.32000732421875,183.32000732421875,5747718
