Datetime,Open,High,Low,Close,Volume
1609607880000,32614.77000000,32664.42000000,32600.24000000,32600.27000000,71.51832400
1609607940000,32600.27000000,32656.61000000,32568.35000000,32630.96000000,124.07842600
1609608000000,32628.53000000,32680.00000000,32606.56000000,32679.99000000,76.88247600
1609608060000,32680.00000000,32706.10000000,32645.67000000,32650.40000000,95.96553500
1609608120000,32645.69000000,32679.06000000,32628.44000000,32667.90000000,99.20276600
1609608180000,32667.91000000,32679.99000000,32636.23000000,32649.75000000,86.25924200
1609608240000,32649.75000000,32735.49000000,32647.21000000,32726.03000000,63.74682100
1609608300000,32726.03000000,32731.88000000,32659.00000000,32690.99000000,88.92555800
1609608360000,32692.38000000,32711.31000000,32688.61000000,32707.42000000,40.04885500
1609608420000,32707.42000000,32720.00000000,32645.26000000,32661.22000000,91.03188300
1609608480000,32657.49000000,32686.49000000,32631.59000000,32646.17000000,78.10096000
1609608540000,32646.17000000,32652.03000000,32600.00000000,32606.00000000,89.24973600
1609608600000,32605.99000000,32612.68000000,32500.00000000,32547.58000000,171.42833900
1609608660000,32547.58000000,32596.04000000,32500.00000000,32515.27000000,273.69249300
1609608720000,32514.92000000,32550.00000000,32505.98000000,32511.62000000,66.06614000
1609608780000,32509.59000000,32551.22000000,32509.59000000,32551.22000000,56.47978300
1609608840000,32551.19000000,32652.60000000,32550.00000000,32593.89000000,69.00187400
1609608900000,32593.88000000,32596.72000000,32536.97000000,32571.62000000,52.83500900
1609608960000,32571.61000000,32576.52000000,32527.68000000,32537.17000000,70.93474700
1609609020000,32538.05000000,32582.26000000,32531.93000000,32582.26000000,30.59092900
1609609080000,32582.27000000,32582.27000000,32551.00000000,32566.11000000,40.06960100
1609609140000,32566.10000000,32664.42000000,32563.77000000,32650.00000000,73.28660800
1609609200000,32650.01000000,32690.00000000,32645.24000000,32677.45000000,49.95822600
1609609260000,32677.46000000,32710.00000000,32673.24000000,32709.99000000,112.35938000
1609609320000,32709.99000000,32715.00000000,32667.90000000,32696.24000000,68.50680500
1609609380000,32696.24000000,32699.00000000,32681.28000000,32695.22000000,42.31149900
1609609440000,32695.30000000,32697.80000000,32642.60000000,32670.13000000,40.90418600
1609609500000,32670.13000000,32719.64000000,32666.01000000,32706.86000000,74.21794200
1609609560000,32706.87000000,32800.00000000,32706.87000000,32790.02000000,185.17403200
1609609620000,32792.55000000,32829.00000000,32760.79000000,32800.00000000,300.19185200
1609609680000,32800.00000000,32808.85000000,32750.00000000,32795.95000000,151.53258000
1609609740000,32795.94000000,32806.69000000,32751.47000000,32763.04000000,98.07311900
1609609800000,32763.03000000,32817.84000000,32760.23000000,32810.03000000,77.44167300
1609609860000,32810.03000000,32850.00000000,32786.82000000,32839.83000000,131.05613300
1609609920000,32839.84000000,32868.15000000,32828.08000000,32857.01000000,116.84475700
1609609980000,32857.00000000,32871.47000000,32800.00000000,32834.42000000,103.49789200
1609610040000,32834.42000000,32889.98000000,32830.01000000,32873.73000000,115.34466100
1609610100000,32873.73000000,32890.00000000,32862.85000000,32864.05000000,69.12149000
1609610160000,32864.05000000,32935.00000000,32863.02000000,32920.00000000,157.73571400
1609610220000,32920.00000000,32930.39000000,32880.98000000,32917.81000000,115.24942100
1609610280000,32917.85000000,32923.57000000,32850.00000000,32852.65000000,75.88904600
1609610340000,32852.83000000,32883.11000000,32812.61000000,32856.96000000,124.56998200
1609610400000,32856.95000000,32909.93000000,32809.33000000,32852.01000000,129.59340200
1609610460000,32852.01000000,32859.28000000,32582.43000000,32645.15000000,195.97365000
1609610520000,32649.55000000,32716.97000000,32583.64000000,32688.97000000,164.16010300
1609610580000,32688.96000000,32697.70000000,32601.13000000,32610.95000000,90.60431200
1609610640000,32609.86000000,32614.18000000,32518.96000000,32570.27000000,169.74581100
1609610700000,32571.58000000,32583.97000000,32421.00000000,32521.06000000,540.49236300
1609610760000,32521.36000000,32594.65000000,32456.22000000,32594.63000000,144.63721500
1609610820000,32594.63000000,32665.35000000,32591.12000000,32644.73000000,143.25622300
1609610880000,32644.74000000,32699.00000000,32630.37000000,32651.97000000,105.93082200
1609610940000,32651.97000000,32695.00000000,32606.93000000,32636.88000000,98.02704000
1609611000000,32636.88000000,32636.88000000,32560.88000000,32616.24000000,69.42567400
1609611060000,32616.23000000,32680.00000000,32572.13000000,32658.87000000,78.42784500
1609611120000,32662.04000000,32674.13000000,32618.81000000,32642.13000000,79.57835500
1609611180000,32642.13000000,32659.55000000,32571.43000000,32612.00000000,78.76841500
1609611240000,32613.02000000,32636.55000000,32601.01000000,32605.61000000,30.02458100
1609611300000,32604.34000000,32665.43000000,32587.57000000,32638.34000000,72.36692400
1609611360000,32638.33000000,32673.00000000,32630.76000000,32670.14000000,31.49254300
1609611420000,32670.14000000,32670.78000000,32643.18000000,32653.47000000,29.14979000
1609611480000,32653.46000000,32653.46000000,32604.52000000,32604.52000000,27.59412200
1609611540000,32616.42000000,32626.95000000,32568.43000000,32576.44000000,45.94122700
1609611600000,32576.45000000,32629.92000000,32516.76000000,32627.76000000,90.63242200
1609611660000,32623.71000000,32627.77000000,32584.20000000,32610.62000000,55.30939100
1609611720000,32610.64000000,32650.00000000,32593.71000000,32648.32000000,51.30618100
1609611780000,32648.33000000,32667.82000000,32642.43000000,32661.05000000,53.08306900
1609611840000,32661.05000000,32667.19000000,32623.97000000,32662.73000000,74.50790600
1609611900000,32662.73000000,32710.81000000,32662.73000000,32701.54000000,89.64852500
1609611960000,32703.05000000,32735.94000000,32699.99000000,32726.17000000,80.69481200
1609612020000,32725.90000000,32735.00000000,32677.86000000,32705.34000000,75.82977700
1609612080000,32705.34000000,32732.22000000,32693.79000000,32718.10000000,84.97880900
1609612140000,32718.09000000,32750.28000000,32708.00000000,32741.38000000,90.08138400
1609612200000,32741.39000000,32745.03000000,32680.01000000,32683.55000000,69.41163100
1609612260000,32683.55000000,32703.54000000,32670.00000000,32700.25000000,38.53785300
1609612320000,32700.25000000,32750.03000000,32699.11000000,32741.79000000,93.34284800
1609612380000,32741.79000000,32780.98000000,32733.05000000,32771.00000000,65.13734300
1609612440000,32771.03000000,32778.74000000,32750.01000000,32753.69000000,43.66879800
1609612500000,32753.69000000,32771.64000000,32733.88000000,32753.93000000,49.30301200
1609612560000,32753.93000000,32758.71000000,32683.95000000,32697.69000000,61.44116600
1609612620000,32697.68000000,32723.36000000,32676.32000000,32718.06000000,38.97928300
1609612680000,32718.06000000,32739.99000000,32709.71000000,32720.38000000,47.39334700
1609612740000,32720.38000000,32757.09000000,32720.38000000,32729.89000000,39.36333700
1609612800000,32729.89000000,32735.01000000,32700.75000000,32703.04000000,35.32340500
1609612860000,32703.03000000,32704.82000000,32616.48000000,32646.30000000,45.42570300
1609612920000,32647.74000000,32705.01000000,32641.01000000,32700.03000000,64.80488200
1609612980000,32700.02000000,32785.00000000,32700.02000000,32780.56000000,81.69581500
1609613040000,32780.56000000,32784.88000000,32731.19000000,32776.87000000,46.55373900
1609613100000,32776.88000000,32781.10000000,32713.77000000,32767.09000000,72.61963300
1609613160000,32765.96000000,32766.05000000,32738.82000000,32759.99000000,32.05387700
1609613220000,32759.99000000,32848.26000000,32753.21000000,32848.25000000,162.25445100
1609613280000,32848.25000000,32864.00000000,32800.00000000,32819.28000000,61.83887900
1609613340000,32819.28000000,32844.36000000,32788.30000000,32810.00000000,59.07332900
1609613400000,32810.00000000,32850.97000000,32808.01000000,32839.15000000,76.85206500
1609613460000,32840.00000000,32900.00000000,32832.92000000,32895.89000000,56.63931100
1609613520000,32895.89000000,32909.83000000,32851.10000000,32897.61000000,166.84785700
1609613580000,32900.23000000,33090.00000000,32892.32000000,33090.00000000,651.68979100
1609613640000,33089.35000000,33150.00000000,33010.00000000,33150.00000000,393.60943700
1609613700000,33150.00000000,33300.00000000,33135.16000000,33175.60000000,610.51968400
1609613760000,33175.61000000,33267.13000000,33150.00000000,33190.00000000,240.09375800
1609613820000,33190.00000000,33193.15000000,33043.19000000,33065.91000000,207.57275900
1609613880000,33065.90000000,33158.50000000,32925.22000000,32949.75000000,248.95229800
1609613940000,32949.73000000,33000.00000000,32820.00000000,32999.98000000,238.03342800
1609614000000,32999.98000000,33027.76000000,32820.00000000,32825.68000000,221.04406100
1609614060000,32826.69000000,32884.04000000,32690.00000000,32811.06000000,297.78139500
1609614120000,32811.06000000,32917.73000000,32800.21000000,32886.17000000,166.29860000
1609614180000,32886.17000000,32957.13000000,32860.20000000,32873.73000000,149.46494500
1609614240000,32873.72000000,32979.59000000,32850.00000000,32951.80000000,153.66295000
1609614300000,32951.79000000,33089.00000000,32947.43000000,33014.32000000,202.26038000
1609614360000,33017.09000000,33100.02000000,33000.00000000,33035.10000000,192.55907700
1609614420000,33037.13000000,33090.00000000,33008.66000000,33070.98000000,141.99920600
1609614480000,33070.98000000,33080.00000000,33010.00000000,33013.17000000,134.51432400
1609614540000,33015.34000000,33048.86000000,33008.85000000,33047.09000000,67.72497100
1609614600000,33048.86000000,33054.06000000,32912.64000000,32950.00000000,153.56792700
1609614660000,32950.00000000,32995.42000000,32861.95000000,32891.41000000,96.37235200
1609614720000,32891.40000000,33000.00000000,32884.76000000,32977.84000000,93.49042600
1609614780000,32977.84000000,33031.64000000,32935.00000000,33017.73000000,73.60468400
1609614840000,33017.75000000,33038.90000000,32960.15000000,32964.93000000,63.79708200
1609614900000,32963.51000000,33017.82000000,32931.17000000,32938.97000000,108.50813200
1609614960000,32940.56000000,32977.81000000,32900.00000000,32900.00000000,64.67063400
1609615020000,32900.00000000,33018.60000000,32900.00000000,32989.39000000,90.67136100
1609615080000,32989.37000000,32998.50000000,32919.54000000,32939.54000000,50.90480000
1609615140000,32938.12000000,32952.62000000,32865.27000000,32918.56000000,103.29679400
1609615200000,32918.56000000,32922.22000000,32864.27000000,32890.14000000,99.24398500
1609615260000,32890.13000000,32959.20000000,32890.13000000,32930.19000000,57.14662400
1609615320000,32930.19000000,33019.98000000,32924.57000000,32998.80000000,142.84134400
1609615380000,33000.00000000,33005.17000000,32930.60000000,32934.20000000,57.95284100
1609615440000,32934.49000000,32977.74000000,32931.37000000,32973.59000000,37.27859000
1609615500000,32973.59000000,33000.00000000,32950.00000000,32980.00000000,41.71734500
1609615560000,32979.99000000,33020.00000000,32973.65000000,33017.30000000,68.20345300
1609615620000,33017.29000000,33043.32000000,32981.34000000,33003.05000000,89.27635200
1609615680000,33003.05000000,33022.00000000,32971.62000000,32998.74000000,53.58215600
1609615740000,32998.73000000,33019.20000000,32984.27000000,33014.63000000,50.39359300
1609615800000,33014.62000000,33072.80000000,33014.62000000,33067.03000000,57.06736900
1609615860000,33067.03000000,33098.52000000,33020.00000000,33029.20000000,108.41803900
1609615920000,33029.21000000,33096.05000000,33029.21000000,33082.22000000,81.20329500
1609615980000,33082.23000000,33152.73000000,33055.86000000,33123.24000000,121.17044600
1609616040000,33123.24000000,33156.69000000,33104.13000000,33117.94000000,89.81365800
1609616100000,33116.48000000,33137.17000000,33041.24000000,33045.56000000,125.29003600
1609616160000,33048.94000000,33088.24000000,33048.60000000,33068.42000000,38.94620900
1609616220000,33068.41000000,33117.22000000,33068.03000000,33111.92000000,62.24393500
1609616280000,33111.92000000,33116.28000000,33042.32000000,33068.39000000,58.15574100
1609616340000,33068.38000000,33068.38000000,33000.00000000,33023.64000000,94.87638000
1609616400000,33018.87000000,33048.25000000,32987.25000000,33024.42000000,62.24064100
1609616460000,33024.42000000,33024.84000000,32980.18000000,33008.96000000,55.19930800
1609616520000,33008.95000000,33058.81000000,32996.91000000,33044.07000000,54.72452200
1609616580000,33047.21000000,33105.00000000,33037.25000000,33102.01000000,54.01132300
1609616640000,33102.01000000,33110.00000000,33066.39000000,33099.99000000,81.45442700
1609616700000,33099.99000000,33190.00000000,33099.29000000,33152.59000000,112.99252700
1609616760000,33152.58000000,33220.00000000,33148.13000000,33186.43000000,188.38961800
1609616820000,33185.60000000,33217.35000000,33117.49000000,33140.40000000,97.71532400
1609616880000,33140.39000000,33182.35000000,33122.44000000,33129.18000000,49.84155600
1609616940000,33129.18000000,33166.13000000,33129.18000000,33157.45000000,42.16938100
1609617000000,33157.44000000,33177.60000000,33130.53000000,33148.74000000,72.28531400
1609617060000,33149.28000000,33156.00000000,33080.00000000,33082.42000000,64.70992600
1609617120000,33082.42000000,33143.62000000,33080.30000000,33132.39000000,63.69044400
1609617180000,33132.39000000,33139.99000000,33094.13000000,33131.77000000,47.59951100
1609617240000,33131.76000000,33199.73000000,33127.53000000,33188.87000000,63.30993000
1609617300000,33188.87000000,33199.85000000,33147.25000000,33165.22000000,54.35917900
1609617360000,33165.21000000,33187.84000000,33152.48000000,33155.77000000,50.18326500
1609617420000,33155.78000000,33166.23000000,33064.63000000,33094.36000000,181.78691000
1609617480000,33094.36000000,33099.99000000,33025.96000000,33057.55000000,169.07688700
1609617540000,33057.55000000,33064.50000000,33001.30000000,33027.20000000,118.10101400
1609617600000,33027.20000000,33061.37000000,32955.05000000,32964.97000000,256.30088500
1609617660000,32964.97000000,33039.00000000,32959.11000000,32963.65000000,187.50404900
1609617720000,32963.65000000,33000.00000000,32801.00000000,32817.88000000,317.22238200
1609617780000,32814.45000000,32850.00000000,32631.45000000,32708.36000000,474.37711700
1609617840000,32704.91000000,32740.77000000,32563.95000000,32714.26000000,342.35137600
1609617900000,32720.31000000,32731.16000000,32442.03000000,32478.38000000,372.72900400
1609617960000,32473.08000000,32500.00000000,32300.00000000,32480.25000000,708.83570000
1609618020000,32478.65000000,32623.92000000,32445.81000000,32597.67000000,265.06568100
1609618080000,32597.57000000,32713.20000000,32587.64000000,32706.13000000,243.87709000
1609618140000,32706.12000000,32778.19000000,32665.33000000,32708.22000000,147.79719100
1609618200000,32709.03000000,32741.65000000,32687.24000000,32707.88000000,83.83214800
1609618260000,32707.88000000,32785.00000000,32707.88000000,32779.23000000,98.26654100
1609618320000,32779.23000000,32799.00000000,32700.70000000,32738.80000000,85.13070900
1609618380000,32738.80000000,32748.00000000,32658.59000000,32729.55000000,106.43148000
1609618440000,32729.55000000,32800.00000000,32719.14000000,32785.24000000,172.72770300
1609618500000,32785.24000000,32800.00000000,32691.17000000,32691.18000000,124.64627600
1609618560000,32691.18000000,32732.21000000,32637.86000000,32684.39000000,143.75097200
1609618620000,32684.39000000,32733.92000000,32676.87000000,32723.52000000,86.56014500
1609618680000,32720.78000000,32720.78000000,32606.62000000,32609.96000000,84.31476400
1609618740000,32610.31000000,32615.71000000,32421.33000000,32469.19000000,290.88286300
1609618800000,32469.19000000,32485.18000000,32323.23000000,32443.64000000,311.27415200
1609618860000,32443.64000000,32579.01000000,32438.21000000,32521.98000000,231.37940200
1609618920000,32523.24000000,32536.74000000,32389.99000000,32404.87000000,151.80832700
1609618980000,32404.86000000,32459.45000000,32300.00000000,32347.32000000,246.30769400
1609619040000,32348.51000000,32349.98000000,32100.00000000,32141.66000000,470.45469400
1609619100000,32147.55000000,32474.67000000,32118.51000000,32326.79000000,364.08619500
1609619160000,32326.78000000,32447.00000000,32303.68000000,32417.77000000,156.37741000
1609619220000,32417.77000000,32433.31000000,32320.74000000,32349.59000000,121.88882300
1609619280000,32350.57000000,32365.60000000,32247.84000000,32350.55000000,111.73424000
1609619340000,32354.16000000,32360.00000000,32215.09000000,32237.25000000,85.16420900
1609619400000,32234.24000000,32370.10000000,32209.45000000,32323.64000000,117.66777300
1609619460000,32323.64000000,32364.14000000,32279.99000000,32364.14000000,188.27655000
1609619520000,32364.05000000,32433.57000000,32326.59000000,32352.15000000,131.28143800
1609619580000,32358.15000000,32412.39000000,32294.86000000,32302.77000000,78.45064400
1609619640000,32305.42000000,32359.93000000,32280.28000000,32286.49000000,83.56992500
1609619700000,32286.50000000,32366.28000000,32249.52000000,32308.98000000,134.78853800
1609619760000,32309.39000000,32313.01000000,32202.08000000,32203.45000000,122.36019700
1609619820000,32203.46000000,32249.67000000,32041.00000000,32139.64000000,341.52244300
1609619880000,32137.50000000,32151.61000000,31880.00000000,32022.03000000,662.98975700
1609619940000,32000.00000000,32095.00000000,31833.17000000,31915.42000000,370.70044800
1609620000000,31906.27000000,32000.00000000,31708.00000000,31989.33000000,481.73786200
1609620060000,31996.04000000,32150.00000000,31969.80000000,32124.40000000,254.86162900
1609620120000,32127.15000000,32194.40000000,32058.90000000,32146.88000000,295.77513200
1609620180000,32146.88000000,32146.89000000,32040.00000000,32072.35000000,134.80949800
1609620240000,32072.35000000,32170.98000000,32058.01000000,32095.75000000,138.19228900
1609620300000,32095.75000000,32096.01000000,31915.94000000,31923.72000000,183.41582200
1609620360000,31923.72000000,31966.24000000,31726.47000000,31833.84000000,312.16104100
1609620420000,31831.88000000,31900.00000000,31734.20000000,31844.47000000,227.35470200
1609620480000,31855.69000000,31855.69000000,31622.00000000,31743.93000000,300.61703600
1609620540000,31743.94000000,31784.21000000,31577.00000000,31638.77000000,312.43122700
1609620600000,31638.78000000,31799.73000000,31619.48000000,31712.63000000,246.97709400
1609620660000,31703.11000000,31823.29000000,31677.38000000,31778.44000000,320.17160700
1609620720000,31778.45000000,31778.74000000,31690.23000000,31690.23000000,125.38292400
1609620780000,31690.23000000,31699.79000000,31540.00000000,31682.03000000,290.66961300
1609620840000,31682.03000000,31700.00000000,31536.34000000,31557.89000000,191.23274900
1609620900000,31557.89000000,31616.86000000,31350.00000000,31464.20000000,491.61915800
1609620960000,31475.73000000,31550.00000000,31250.00000000,31306.03000000,431.42440500
1609621020000,31301.21000000,31350.00000000,30803.00000000,30987.16000000,684.70982700
1609621080000,31000.00000000,31134.34000000,30800.00000000,31093.09000000,495.68563500
1609621140000,31093.09000000,31100.00000000,30550.00000000,30667.22000000,739.36692700
1609621200000,30669.43000000,30856.26000000,30300.00000000,30378.65000000,939.98594400
1609621260000,30378.65000000,31172.00000000,30302.13000000,30995.75000000,587.15098000
1609621320000,30994.43000000,31300.00000000,30889.86000000,31287.39000000,612.22642900
1609621380000,31287.39000000,31797.19000000,31229.36000000,31601.40000000,600.99769300
1609621440000,31613.34000000,31672.92000000,31448.74000000,31549.00000000,496.42194400
1609621500000,31549.00000000,31800.00000000,31546.44000000,31800.00000000,452.01731200
1609621560000,31800.00000000,31822.57000000,31625.64000000,31646.59000000,445.80096300
1609621620000,31646.84000000,31691.53000000,31400.00000000,31597.38000000,371.18959600
1609621680000,31597.14000000,31639.90000000,31552.49000000,31600.00000000,266.34529200
1609621740000,31600.00000000,31633.72000000,31446.37000000,31482.99000000,220.22443900
1609621800000,31485.94000000,31486.50000000,31270.47000000,31300.13000000,311.78641700
1609621860000,31304.07000000,31397.35000000,31221.04000000,31389.66000000,209.74604600
1609621920000,31386.34000000,31471.84000000,31310.00000000,31327.15000000,170.10504600
1609621980000,31327.15000000,31359.91000000,31199.97000000,31339.74000000,176.62704000
1609622040000,31340.29000000,31495.63000000,31253.59000000,31464.03000000,138.66967100
1609622100000,31468.73000000,31659.05000000,31425.42000000,31639.57000000,150.86921500
1609622160000,31639.67000000,31656.93000000,31565.31000000,31620.15000000,153.03101500
1609622220000,31620.15000000,31748.85000000,31611.29000000,31703.48000000,93.03766700
1609622280000,31703.48000000,31813.67000000,31690.41000000,31813.56000000,174.74541200
1609622340000,31802.20000000,31916.63000000,31782.04000000,31911.00000000,156.47718900
1609622400000,31908.59000000,31921.54000000,31750.00000000,31780.17000000,243.90476800
1609622460000,31772.15000000,31780.17000000,31600.00000000,31690.78000000,136.50039900
1609622520000,31685.82000000,31706.81000000,31567.55000000,31605.31000000,130.40063100
1609622580000,31603.13000000,32005.94000000,31568.65000000,31774.33000000,236.55356500
1609622640000,31763.56000000,31772.72000000,31690.41000000,31710.45000000,120.76085900
1609622700000,31707.95000000,31746.96000000,31637.45000000,31642.53000000,109.85254800
1609622760000,31648.80000000,31687.99000000,31500.00000000,31514.68000000,167.03223000
1609622820000,31514.68000000,31724.79000000,31500.00000000,31692.44000000,137.98645500
1609622880000,31692.45000000,31708.88000000,31638.88000000,31684.42000000,81.18222800
1609622940000,31684.42000000,31687.50000000,31600.60000000,31615.18000000,88.78234700
1609623000000,31615.18000000,31693.98000000,31566.74000000,31691.19000000,97.60873700
1609623060000,31687.46000000,31700.00000000,31600.00000000,31658.05000000,59.05552600
1609623120000,31658.05000000,31658.05000000,31575.92000000,31594.91000000,65.49274500
1609623180000,31594.90000000,31603.59000000,31521.24000000,31583.46000000,88.23217200
1609623240000,31582.51000000,31682.70000000,31578.47000000,31652.41000000,51.19576300
1609623300000,31652.41000000,31667.22000000,31565.96000000,31600.17000000,75.13687000
1609623360000,31600.41000000,31610.32000000,31505.62000000,31520.41000000,83.89626400
1609623420000,31520.41000000,31538.89000000,31376.87000000,31453.96000000,203.83034100
1609623480000,31457.25000000,31494.99000000,31390.00000000,31494.32000000,91.06046500
1609623540000,31494.32000000,31581.62000000,31492.58000000,31574.66000000,87.25668100
1609623600000,31574.66000000,31598.99000000,31548.86000000,31576.90000000,84.11491600
1609623660000,31576.64000000,31618.18000000,31567.64000000,31618.15000000,61.18405100
1609623720000,31618.05000000,31679.23000000,31615.54000000,31638.91000000,61.43970100
1609623780000,31638.91000000,31647.19000000,31524.31000000,31577.40000000,67.90173600
1609623840000,31577.41000000,31618.42000000,31558.45000000,31611.63000000,65.77154300
1609623900000,31612.51000000,31623.60000000,31544.57000000,31559.48000000,36.04611600
1609623960000,31559.47000000,31617.08000000,31559.47000000,31608.99000000,41.10306600
1609624020000,31608.99000000,31671.29000000,31608.99000000,31663.35000000,58.72654600
1609624080000,31663.34000000,31748.85000000,31658.76000000,31723.27000000,83.62457200
1609624140000,31723.83000000,31723.83000000,31629.14000000,31688.03000000,61.15502400
1609624200000,31688.04000000,31780.05000000,31685.45000000,31764.88000000,64.60741200
1609624260000,31764.87000000,31784.76000000,31743.87000000,31772.77000000,69.41049900
1609624320000,31772.77000000,31857.83000000,31771.47000000,31802.02000000,126.15330200
1609624380000,31802.02000000,31810.44000000,31769.18000000,31779.26000000,71.28172900
1609624440000,31779.26000000,31805.00000000,31751.01000000,31799.26000000,69.03690600
1609624500000,31799.25000000,31825.77000000,31740.00000000,31749.86000000,62.98416800
1609624560000,31742.65000000,31778.43000000,31730.49000000,31749.36000000,74.24630100
1609624620000,31749.37000000,31749.37000000,31683.94000000,31717.39000000,58.08819300
1609624680000,31717.39000000,31717.39000000,31627.08000000,31657.17000000,64.22508800
1609624740000,31657.99000000,31718.38000000,31649.09000000,31694.59000000,30.84286900
1609624800000,31693.53000000,31693.53000000,31610.00000000,31612.35000000,60.72259800
1609624860000,31613.55000000,31667.71000000,31558.00000000,31562.56000000,76.74061900
1609624920000,31566.17000000,31600.00000000,31550.28000000,31592.11000000,59.23571000
1609624980000,31592.11000000,31599.99000000,31473.13000000,31491.70000000,56.79239300
1609625040000,31493.88000000,31518.89000000,31424.96000000,31433.34000000,105.34247300
1609625100000,31438.86000000,31521.00000000,31435.99000000,31520.99000000,45.44344200
1609625160000,31520.99000000,31625.00000000,31520.99000000,31597.41000000,44.57721000
1609625220000,31595.25000000,31597.39000000,31491.69000000,31575.47000000,74.39976500
1609625280000,31569.64000000,31574.48000000,31507.38000000,31555.49000000,33.80260400
1609625340000,31555.49000000,31599.39000000,31555.49000000,31590.45000000,18.19430800
1609625400000,31592.29000000,31593.47000000,31485.90000000,31500.00000000,41.13026300
1609625460000,31495.86000000,31527.22000000,31480.00000000,31522.36000000,31.05226100
1609625520000,31527.19000000,31581.54000000,31522.56000000,31576.85000000,21.87288700
1609625580000,31578.35000000,31634.52000000,31578.35000000,31627.37000000,18.41684800
1609625640000,31630.17000000,31661.12000000,31627.38000000,31657.58000000,23.61350200
1609625700000,31653.98000000,31685.34000000,31653.49000000,31678.00000000,39.89120700
1609625760000,31680.00000000,31715.10000000,31674.62000000,31715.10000000,26.54139100
1609625820000,31713.77000000,31717.33000000,31665.00000000,31673.82000000,38.21244900
1609625880000,31674.01000000,31772.00000000,31669.99000000,31771.54000000,42.07332800
1609625940000,31771.54000000,31866.55000000,31769.86000000,31818.08000000,97.15677900
1609626000000,31825.19000000,31837.39000000,31760.00000000,31801.75000000,59.50417700
1609626060000,31800.75000000,31907.54000000,31799.40000000,31903.42000000,51.02733500
1609626120000,31903.28000000,31999.62000000,31891.35000000,31998.05000000,124.18101800
1609626180000,31998.05000000,32074.00000000,31973.92000000,32062.18000000,160.75682900
1609626240000,32069.70000000,32101.55000000,32060.00000000,32072.95000000,94.02457900
1609626300000,32076.01000000,32134.11000000,32060.00000000,32115.88000000,162.04449200
1609626360000,32115.88000000,32115.89000000,32019.93000000,32068.29000000,91.73269900
1609626420000,32074.51000000,32090.20000000,31995.13000000,32002.68000000,79.75066800
1609626480000,32002.72000000,32059.53000000,31980.00000000,32052.44000000,64.81106100
1609626540000,32052.44000000,32200.00000000,32050.00000000,32199.49000000,74.84016200
1609626600000,32199.49000000,32289.06000000,32199.49000000,32276.20000000,172.61109400
1609626660000,32276.20000000,32290.55000000,32250.00000000,32250.03000000,142.73371000
1609626720000,32253.85000000,32263.18000000,32150.00000000,32224.03000000,129.80883000
1609626780000,32224.04000000,32246.81000000,32154.43000000,32246.01000000,62.01502900
1609626840000,32246.01000000,32300.00000000,32241.69000000,32286.94000000,67.79110500
1609626900000,32286.94000000,32291.32000000,32180.80000000,32183.39000000,69.84640700
1609626960000,32189.55000000,32311.92000000,32177.40000000,32211.22000000,105.78431700
1609627020000,32211.22000000,32281.32000000,32203.31000000,32267.10000000,44.21506300
1609627080000,32263.79000000,32269.13000000,32203.31000000,32207.12000000,56.88187700
1609627140000,32207.13000000,32245.00000000,32205.11000000,32240.19000000,64.49378500
1609627200000,32238.39000000,32242.22000000,32161.61000000,32168.30000000,57.45911800
1609627260000,32167.62000000,32167.63000000,32050.02000000,32106.49000000,108.19858700
1609627320000,32110.00000000,32200.00000000,32105.76000000,32169.00000000,65.52674700
1609627380000,32171.22000000,32247.50000000,32168.83000000,32243.61000000,62.55849100
1609627440000,32243.40000000,32249.40000000,32148.10000000,32148.10000000,31.79484900
1609627500000,32147.97000000,32223.72000000,32141.43000000,32217.11000000,29.07495000
1609627560000,32217.10000000,32221.11000000,32184.94000000,32216.86000000,25.54281600
1609627620000,32216.87000000,32265.00000000,32213.23000000,32261.40000000,36.39874100
1609627680000,32261.99000000,32264.04000000,32240.00000000,32244.98000000,30.41751500
1609627740000,32244.96000000,32264.96000000,32238.31000000,32256.71000000,25.44670500
1609627800000,32256.72000000,32269.52000000,32182.00000000,32204.17000000,90.91740600
1609627860000,32209.40000000,32229.60000000,32165.24000000,32168.15000000,58.04708100
1609627920000,32168.14000000,32193.27000000,32165.00000000,32178.01000000,25.00776400
1609627980000,32178.00000000,32180.00000000,32065.77000000,32140.81000000,93.87380000
1609628040000,32140.81000000,32198.83000000,32125.69000000,32181.21000000,76.03584400
1609628100000,32181.22000000,32183.58000000,32141.60000000,32165.36000000,24.80021600
1609628160000,32165.36000000,32244.07000000,32165.36000000,32235.00000000,44.27409600
1609628220000,32235.00000000,32250.00000000,32220.55000000,32225.16000000,39.16788500
1609628280000,32225.16000000,32225.16000000,32173.58000000,32173.58000000,60.21020900
1609628340000,32174.39000000,32184.47000000,32140.32000000,32145.66000000,60.24300000
1609628400000,32143.53000000,32195.53000000,32140.00000000,32140.09000000,58.50764900
1609628460000,32142.01000000,32151.93000000,32105.00000000,32109.70000000,39.95852400
1609628520000,32109.70000000,32117.31000000,31777.00000000,31919.96000000,279.90595500
1609628580000,31912.00000000,31950.00000000,31500.00000000,31758.83000000,303.54727400
1609628640000,31762.83000000,31890.40000000,31647.62000000,31861.42000000,195.79766600
1609628700000,31861.62000000,31977.96000000,31861.41000000,31967.83000000,128.85289100
1609628760000,31963.42000000,31979.09000000,31907.77000000,31956.11000000,70.08955300
